id,Date,Latitude,Longitude,Source,Text,User,Tag
446641335051641000,2014-03-20,36.3418121,140.446793,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",@asa_nano_days29 @71169HLD イジイジ( 〃▽〃),PIROPIRO_1216,diversità
446641353934373000,2014-03-20,35.1801872,136.90657,web,@echizen_nano 入賞おめでとうございます！,nano_jime,diversità
446641468732502000,2014-03-20,39.9362717,116.703987,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kuya_nano カモシカの様な脚でございます？これ褒め言葉だっけ？w,sorausagi02,diversità
446641480963088000,2014-03-20,-0.789274991,113.921326,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Dg 2,4jt bs dpt Nano Spray+magic stick alat utk usir jrwt,flek,kusam,kerut dan dpt peluang bisnisnya dgn bonus spektakuler @aprini_nano !",iklan1sumatra,diversità
446641508280582000,2014-03-20,32.8497009,-96.9595871,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nano_734 はーい(*ﾟ▽ﾟ)ﾉ,candy1997moon,diversità
446641537645314000,2014-03-20,40.9701042,-5.66353989,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @longplaydiscos: DJ NANO  Sábado 22 de Marzo en Cvm Lavde
Entrada: 8.50€ Venta en Long Play C/Rua 6
@djnanoshow  @CvmLavde http://t.co/v…",RebequitaWhite,diversità
446641690099478000,2014-03-20,34.9771194,138.383087,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kinakina_nano 照れ( 〃▽〃),Kyatasuke,diversità
446641788372001000,2014-03-20,35.1814461,136.906403,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chappi0106 んだんだ！近くても遠いけどww
nano.RIPE おわったら心で「馬の骨」歌っておく(*´-`)",kumapapa31,diversità
446641837160153000,2014-03-20,34.3799782,132.46904,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",「ときどきＭｉｒａｉ♪　★＼(^o^)／★」　毎週水曜日20：50～テンション高めで母娘で配信中！1週間の中だるみ　この番組で元気になりましょう！視聴ページ⇒ ( #mirai_nano live at http://t.co/tNUxyyjqaR),bakukouya,diversità
446641843644531000,2014-03-20,35.447506,139.642349,web,"RT @otosh1_dama: 【プレゼント】
iPod nano

【応募方法】
フォロー&リツイート

【当選について】
当選者にはDMでご連絡差し上げます。

※途中でフォロー解除した場合は当選しません。 http://t.co/Zm93oycZiN",8hornet8,diversità
446641844089135000,2014-03-20,34.1784973,131.473724,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mikkiy_ouen: 【プレゼント】
iPod nano

【応募方法】
フォロー&リツイート

【当選について】
当選者にはDMでご連絡差し上げます。

※途中でフォロー解除した場合は当選しません。 

http://t.co/OwzALscByd",HENASOURU1959,diversità
446641943259648000,2014-03-20,41.3983955,2.1744945,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@VeuCat no s'entén el que dius. Esforça-t'hi més, nano...",sebastian_roure,diversità
446642051585548000,2014-03-20,35.6894875,139.691711,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@96kao_nano 本当に感謝(((o(*ﾟ▽ﾟ*)o))) 優しくしちゃうよねw,nano_p_free,diversità
446642056606138000,2014-03-20,35.6894875,139.691711,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @96kao_nano: @nano_p_free 
そういうのいいね！！私も誰かに描いてもらおっとww
こんな彼女いたら毎日幸せすぐる☜私も欲しいわあww",nano_p_free,diversità
446642104974856000,2014-03-20,35.8951492,-89.4025345,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JnaroJ @nano_rche 내방 형광등.스위치가 나가서 찍어 줄 수 없는게 분하다,_MoonSEi_,diversità
446642190383477000,2014-03-20,34.8792229,136.915009,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mi_3_nano ナノちゃん、ただいま～♡ヾ(≧∇≦),kinako433,diversità
446642434584216000,2014-03-20,30.0523415,31.1952286,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",teki nano ka mikata nano ka wakaranai? demo It’s time to pay the price. subete ga kawaru shunkan~,Bubibubil,diversità
446642538339111000,2014-03-20,-0.789274991,113.921326,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Dg 2,4jt bs dpt Nano Spray+magic stick alat utk usir jrwt,flek,kusam,kerut dan dpt peluang bisnisnya dgn bonus spektakuler @aprini_nano !",barisUKM,diversità
446642551462703000,2014-03-20,15.0794086,120.619987,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","*dumating sa kwarto si lola*
ate nath: ma, honesto na?
ako:ng honesto? dyesabel!
ate: nano? 

hahhahaha shtr di mka move on kay honesto😂😂😂😂",gaddinina,diversità
